author,published_at,updated_at,like_count,text
@luluk_layalie,2024-01-07T23:19:39Z,2024-01-07T23:19:39Z,33,"menurut pak Prabowo beli Alusista itu butuh waktu yg panjang untuk menunggu, menurut Anies beli Alusista itu tinggal cari keranjang kuning lgsg klik saja. Bagi Prabowo, anggaran data Kemenhan termasuk pembelian berbagai alat perang, harusnya gak bisa diminta gamblang di depan publik. Apalagi menyepelekan pejabat negara yang sekarang masih menjabat, menunjukkan keangkuhan. Btw, kenapa sekarang ada pembelian alutsista yang dikatain &quot;bekas&quot; itu, tapi mereka gak mendidik diri mereka kalau sekarang Indonesia juga banyak memesan yg baru, tp pmblian alat baru gak bisa langsung dipakai, butuh paling gak 7 tahun sampai proses produksi selesai. Makanya untuk menembel jumlah sedikitnya alutsista, dibeli lah pesawat yang pernah dipakai agar bisa lebih cepat digunakan oleh TNI."
@taejentaejen3790,2024-01-07T23:19:38Z,2024-01-07T23:19:38Z,0,Monmaap ini jg narasi kebanyakan break.. break boleh tp jgn terlalu banyak..hehe
@hanifaindriani164,2024-01-07T23:19:27Z,2024-01-07T23:19:27Z,3,Anis 95% teori<br>5% praktek🤭
@T2OfM2,2024-01-07T23:19:18Z,2024-01-07T23:19:18Z,0,"Perumpamaannya salah pak tentang yang kalah, Dalam pertandingan tinju kena jep di awal dan bisa bertahan sampe akhir kesempatan menangnya tinggi, karna penyerang diakhir ronde biasanya udh kehabisan tenaga dan bisa kena comeback counter attack loh. Sekian untuk perumpamaan yg terakhir."
@balyaa2673,2024-01-07T23:18:17Z,2024-01-07T23:18:17Z,0,Terlalu Personal...
@leonandoputrahajar8457,2024-01-07T23:17:59Z,2024-01-07T23:17:59Z,0,@prabowo
@Sitampan.,2024-01-07T23:17:28Z,2024-01-07T23:20:01Z,0,"Disini terlihat mana yg lebih iklas menjadi pemimpin demi bangsa dan rakyat Indonesia,  jgn pilih paslon yg iri dan dengki yg hanya bisa mengejek dan tidak bisa memberi apresiasi atas apa yg dlsudah dicapai, berdirilah tanpa menjatuhkan org lain ..."
@amanguraa,2024-01-07T23:15:29Z,2024-01-07T23:15:29Z,1,"Ok,.pilihan jatuh di 01."
@MendaSembiring,2024-01-07T23:14:56Z,2024-01-07T23:14:56Z,0,O1
@wongdesoklutukchanel7362,2024-01-07T23:14:20Z,2024-01-07T23:14:20Z,0,Saya setuju nyrang wowo kebetulan wowo itu menhan siapa yg mau jadi topik nya lagi klo bukan dia😂
@RahmatSustono,2024-01-07T23:14:15Z,2024-01-07T23:14:15Z,65,"Alhamdulillah <br>Meskipun tema kali ini bukan rollnya Pak Anies, setidaknya pak Anies berhasil memporak porak porandakan Pak Prabowo yang sudah malang melintang di dunia Militer <br><br>Ibarat bola ni ya Barcelona (2) vs Bayern Munich (8)<br><br>Madura siap mengaminkan ☝️14 Februari"
@budikrisdianto1015,2024-01-07T23:13:41Z,2024-01-07T23:13:41Z,0,Tanya jawab bukan debat 😂😂
@ahmadbayu3687,2024-01-07T23:13:37Z,2024-01-07T23:13:37Z,0,Prabowo baper yehhhh disini adu gagasan yg bertengkar cuman pikiran yg lain di kesampingkan
@syifa3720,2024-01-07T23:11:27Z,2024-01-07T23:11:27Z,0,Mantap pak aniessss
@armanelsan3155,2024-01-07T23:11:17Z,2024-01-07T23:11:17Z,0,"Ngatain Anies ambisius,, lah yg nyalon Sampe 4 kali siapa?😂😂"
@chacachaca8975,2024-01-07T23:09:40Z,2024-01-07T23:09:40Z,3,"debat capres yg tidak sehat ada conspirasi ,pk Anis pk ganjar mengeroyok pk Prabowo dan   ,  banyak membawa contekan ,<br>pk ganjar minta data negara dalam waktu 1 menit GK logis ,<br>kali ini hanya debat pinter pinteran ngomong blom ada isinya ,<br>bukan berdebat gagasan masa depan ,tapi berdebat mengomentari kinerja menhan , menyerang personal pk Prabowo..."
@asalmaingame1453,2024-01-07T23:09:24Z,2024-01-07T23:09:24Z,1,Apakah berani tuh udah disediakan forum di mata najwa 😂
@alfansyurihasibuan8753,2024-01-07T23:09:15Z,2024-01-07T23:09:15Z,0,terbaik 01<br>AMIN
@ilhamfiqriyansah,2024-01-07T23:09:08Z,2024-01-07T23:09:08Z,4,Rakyat kita tuh gampang kebawa arus Jadi mau menang = harus pintar ngomong<br><br>Note : saya belum memutuskan memilih paslon berapa hehe
@ummukarromah5673,2024-01-07T23:08:53Z,2024-01-07T23:08:53Z,0,Respect sama 01 dan 03 berani ungkap kasus kementrian
@keling-semprul,2024-01-07T23:08:00Z,2024-01-07T23:08:00Z,0,Si gemoy merajuk
@dpcakustik,2024-01-07T23:07:17Z,2024-01-07T23:07:17Z,0,Debatnya 01 vs 02 ini 😂😂😂
@aribwibowo5863,2024-01-07T23:07:17Z,2024-01-07T23:08:10Z,0,"Pada heboh bahas debat nya,, gw malah kepikiran ini ngerender video nya pake pentium berapaa yaa? Memory RAM nya berapa GB ya, buset video HD durasi 5 jam,,, wkwkwk kalo one take sih gapapa, aman, lah kalo ada edit cut,"
@123Hai-gx1qk,2024-01-07T23:06:39Z,2024-01-07T23:06:39Z,0,Bonyok2 😅
@dikiagung6108,2024-01-07T23:06:16Z,2024-01-07T23:06:16Z,0,Bensin gratis😂
@akmldn2605,2024-01-07T23:05:42Z,2024-01-07T23:05:42Z,0,hari ini mvpnya adalah ganjar/el ketua. Aies el cooking tetap bagus seperti biasa tapi ofensif gilak. yg satunya bikin sedih
@hudabacil2212,2024-01-07T23:05:18Z,2024-01-07T23:05:18Z,1,Pak anis sebagai penutup acara debat hari ini sangat pas. Selesai acara nya dan sangat panasss 🔥☝️
@keling-semprul,2024-01-07T23:05:06Z,2024-01-07T23:05:06Z,0,"Prabowo kelabakan, banyak membuang waktu hanya untuk mengepresikan ketidak sepedapatnya kepada paslon 1. Materi yang disampaikan minim"
@sugupintarchannel9093,2024-01-07T23:03:32Z,2024-01-07T23:03:32Z,0,"melihat penghianatnya sendiri didepan mata, sabar sekali pak"
@maryulok621,2024-01-07T23:03:23Z,2024-01-07T23:03:23Z,0,Sgt arrogant ya Pak ganjar.
@armenzulkarnain6376,2024-01-07T23:03:14Z,2024-01-07T23:03:14Z,0,"Debat pilpres bukan pertandingan olahraga, dimana penonton bebas berteriak-teriak, sorak-sorai. Pemirsa di rumah juga ingin menyaksikan isi kepala masing-masing calon yang nantinya bisa dijadikan pertimbangan untuk memilih. <br><br>Disinilah letaknya kedewasaan berdemokrasi yang masih rendah di masyarakat kita. Penonton yang hadir diacara tentunya memiliki tingkat pendidikan yang lebih tinggi daripada masyarakat yang menonton di rumah².<br><br>Tanggungjawab mendidik &amp; mencerdaskan masyarakat dalam politik, hukum, ekonomi, sosial, budaya &amp; demokrasi adalah tanggung jawab partai politik &amp; pemerintah. <br><br>25 tahun setelah Reformasi 98 kemana aja?"
@user-ci9ls7tu1k,2024-01-07T23:03:07Z,2024-01-07T23:03:07Z,0,Amin amin 🎉🎉
@bajubaru8182,2024-01-07T23:01:58Z,2024-01-07T23:01:58Z,1,"NGOMONG ITU GRATIS jadi silahkan nikmati saja karena bukan final. Secara lapangan Keamanan Negara ada beberapa yang rahasia dan tidak perlu dimunculkan ke publik, dan yang menjadi kemenhan adalah Prabowo Subianto (02)."
@sementaraaja1549,2024-01-07T23:01:44Z,2024-01-07T23:01:44Z,0,Harusnya stiap pertanyaan stelah cpres menjawab ada tanggapan dari panelis klau gak bgitu bgaimna masyarakat yg awam bisa paham siapa yg bnar&quot; menguasai.
@holidajja9699,2024-01-07T23:01:28Z,2024-01-07T23:01:28Z,0,Anis mau buat rumah dinas dengan DP 0 persen😅
@arifsalam9959,2024-01-07T23:01:27Z,2024-01-07T23:01:27Z,0,1 &gt; 2 + 3
@adsantoso8690,2024-01-07T23:01:25Z,2024-01-07T23:01:25Z,0,memastikan air hujan itu dimasukkan ketanah sunahtulloh....... pretttt !!!
@Yudi02-pi8qd,2024-01-07T23:01:14Z,2024-01-07T23:01:14Z,2,"Hadeuhhh pak Prabowo kena mental sama pak aniss,,memang nyatanya pak Prabowo selama JD menhan tak ada jejak yg bisa dilihat masyarakat,,kacaw"
@AbahAndriMPC-i-MACbyJKCoustic,2024-01-07T23:00:13Z,2024-01-07T23:00:13Z,0,"😂😂😂😂<br><br>Kemaren Samsul bilang ke Cak Imin maaf anda tidak menjawab pertamyaan saya, sekarang di bales antar Capres nya sama 03<br>😂😂😂😂"
@thepower2307,2024-01-07T22:59:41Z,2024-01-07T22:59:41Z,0,1 + 3 = 2😂
@taejentaejen3790,2024-01-07T22:59:10Z,2024-01-07T22:59:10Z,1,Helloww paslon 2 gimana yah..bilang &quot;jgn krn ambisi jd presiden trus seenaknya&quot; lahhhh..kan njenengan yg dri dulu ambisi jd presiden berulangkali..saking ambisinya menjadikan anak presiden yg blm bnyk pengalaman di pemerintah jd cawapres.. duh.
@rikalkhan783,2024-01-07T22:59:09Z,2024-01-07T22:59:09Z,0,Kemarin kemarin aja ada tuh yng gk pandai merangkai kata bisa jadi presiden..<br><br>Contohnya:<br>1.Almrhm Gus Dur<br>2. Pakde Jokowi..<br><br>Intinya jadi pemimpin bukan di nilai dari rangkaian kata katanya saja..
@muthiatulhasanah8896,2024-01-07T22:59:03Z,2024-01-07T22:59:03Z,0,Pak ganjar dan pak anis berdua emang keren🎉
@prodence9563,2024-01-07T22:58:25Z,2024-01-07T22:58:25Z,0,"Wowo cuma bisa bilangnya capres 1 dan 3 datanya keliru, yaudah sajikan aja data yang dianggapnya benar, masa cuma bilang keliru tapi ga ditunjukan dimana kelirunya.. <br>Cuma sekedar pembelaan kosong"
@munasrianis7904,2024-01-07T22:58:23Z,2024-01-07T22:58:23Z,0,Aamiin
@menurr1,2024-01-07T22:58:21Z,2024-01-07T22:58:21Z,0,Seru debatnya 😊
@abendistorsi7554,2024-01-07T22:58:03Z,2024-01-07T23:21:37Z,0,Para pendukung prabowo apa ga bosen yah denger debat presiden yg ke 3 kalinya😅<br>Ternyata prabowo masih blm bisa move on tentang etik 😂 <br>Kata tim TKN prabowo ngomong ndasmu etik cuma canda&#39;an tp trnyata etik lagi etik lagiyg di bahas 😂
@ndrabuschannel356,2024-01-07T22:57:33Z,2024-01-07T22:57:33Z,1,Apakah pantas sesosok calon presiden mempunyai sifat yang sinis dan nyinyir 🤣
@julaila7921,2024-01-07T22:57:25Z,2024-01-07T22:57:25Z,0,No.1 semakin mantap
@budakangon5787,2024-01-07T22:57:15Z,2024-01-07T22:57:15Z,0,"Selama Kakek Zeus tidak Mencalonkan Presiden Saya Akan Terus Golput😂😂😂.,karna Kalo Kake Zeus kampanye nya Ga neko neko<br>Saya Kasih Maxwin seminggu sekali udah Cukup buat Saya😂😂😂"
@watercellwarkir9732,2024-01-07T22:56:48Z,2024-01-07T22:56:48Z,0,Maashaa Allah pk anis luar biasa
@uwaisalqarani9732,2024-01-07T22:55:28Z,2024-01-07T22:55:28Z,0,timses ganjar disini bengek bgttt😂
@alfath24,2024-01-07T22:55:14Z,2024-01-07T22:55:14Z,74,"Untuk masalah Anies tidak bersalaman dengan Prabowo, perhatikan menit berikut <a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=13532"">3:45:32</a> jelas Prabowo menghindar dengan balik badan. Clear ya."
@eyyyoo2335,2024-01-07T22:55:06Z,2024-01-07T22:55:06Z,0,"01 cerdas dan berkwalitas, semua lini terkuasai dengan baik,"
@nufanoy86,2024-01-07T22:54:16Z,2024-01-07T22:54:16Z,8,"Pilih lah yang udah berpengalaman, sebab dia sudah tau bagai mana kondisi dan situasi saat ini yang kita hadapi, Ingat jangan sampai anda menyesal dikemudian hari,sebab penyesalan tidak didahulukan oleh kebahagiaan, akan ttp akan berakhir dengan kesedihan."
@user-gg1em5uk1c,2024-01-07T22:54:04Z,2024-01-07T22:54:04Z,0,tetap Prabowo gibran ❤
@AbahAndriMPC-i-MACbyJKCoustic,2024-01-07T22:53:34Z,2024-01-07T22:53:34Z,1,Alhamdulillah Aminkan<br><br>Aamiin Yaa Allah Yaa Robbal&#39;alaamiin<br>🤲🤲🤲🤲<br><br>Jika Debat Maka Fakta Dan Data dalam Debat harus nyata adanya...<br>Tidak di Tutup tutupi...<br>Bicara Etik tapi yang bicara Emosian ???<br>Asa lieur uink mah da...<br>🤦🤦🤦🤦
@pipietnadira1354,2024-01-07T22:53:17Z,2024-01-07T22:53:17Z,17,"Debat kali ini Pak Anies keren karena berani  menyampaikan kritikan dengan nada dan penguasaan emosi yanh sangat baik. Ganjar juga bagus diakhir2 dengan berani menantang 02 saat dikatakan data tidak benar, kalau 02 sangat disayangkan diduga terbawa emosi pribadi sehingga jawabanya tidak fokus pertanyaan malah terkesan klarifikasi pertanyaan sebelumnya yg disampaikan paslon lain."
@ahmadsuheilizaguji6646,2024-01-07T22:52:34Z,2024-01-07T22:52:34Z,0,Narasi terbuka nih okee😂ehhe
@ekaastutik1089,2024-01-07T22:51:03Z,2024-01-07T22:51:03Z,1,ANIS BASWEDAN.....100PERSEN PILIHAN RAKYAT INDONESIA❤
@holidajja9699,2024-01-07T22:50:18Z,2024-01-07T22:50:18Z,1,Kerja itu harus real fakta bukan cuman pinter ngolah kata😅
@aguskenyos85,2024-01-07T22:50:11Z,2024-01-07T22:50:11Z,0,"Penonton paling banyak di Narasi tv, saatnya narasi TV mengundang paslon unt DEBAT... Beda dari debat di KPU..."
@titikdwiwahyuni7705,2024-01-07T22:50:01Z,2024-01-07T22:50:01Z,1,Masya Allah Pak Anis...... Pak Ganjar bagus<br>Pak Prabowo sangat diragukan jadi pemimpin selanjutnya
@sutrisnogim5307,2024-01-07T22:49:44Z,2024-01-07T22:49:44Z,1,"Dari debat ini, kecerdasan dan yang hanya jago ngomong bukan menjadi dasar pilihan saya. Karna memang telah menjadi fakta bahwa yang hanya jago bicara semua gagasannya tidak ada yang bisa dijalankan. Go Prabowo dan Ganjar."
@kangone9258,2024-01-07T22:49:32Z,2024-01-07T22:49:32Z,16,Terlihat DEBAT seorang DEMOKRAT dan OTORITER..lanjut pak ANIES
@holidajja9699,2024-01-07T22:48:58Z,2024-01-07T22:48:58Z,0,Jakarta selama 5 th bukannya tambah maju malah tambah anjlok ..kemana gubernur Anis selama ini😂
@abahikin8658,2024-01-07T22:48:40Z,2024-01-07T22:48:40Z,2,ABAH IKIN pilih ABAH ANIES
@SyaifulBahri-ru5ff,2024-01-07T22:48:34Z,2024-01-07T22:48:34Z,0,02 all in
@miachannel3,2024-01-07T22:48:10Z,2024-01-07T22:48:10Z,0,02 pendukungnya saja nda etika🫣
@bambangtriatmojo8646,2024-01-07T22:47:59Z,2024-01-07T22:47:59Z,1,Pandai cakap saja pak anies😅
@rungkad9696,2024-01-07T22:47:27Z,2024-01-07T22:47:27Z,0,"Kalo Cuma Jago Ngomong Vicky Prasetyo Pun Jago , Terserah Kalian Mau Pilih Siapa Saya Tetap Pak Bowo Setidaknya Ada Satu Orang Yg Menghargai Ketulusan Pak Bowo ✌🏻"
@praadaana,2024-01-07T22:47:23Z,2024-01-07T22:47:23Z,1,FULL AKUN BODONG BUZZER-BUZZER AMPAS 01!!
@riskimuhammad143,2024-01-07T22:47:15Z,2024-01-07T22:47:15Z,0,"Pada engeh ga sih Menit 1.<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=3068"">51:08</a>.<br>Pas Pak Ganjar Menanggapi Paslon 1 Dan Ada muka pak Ganjar dan pak anis.<br>Saat pak Ganjar Berbicara Pak Anis senyum Percaya diri,Tetapi pas Pak Ganjar bilang &quot;Membangun infrastruktur atau proyek,JANGAN DI KORUPSI&quot; .<br>Seketika Pak Anis langsung Tidak senyum lagi dan bibir nya menutup.<br>Bukan sdzn Tetapi Reflek alami manusia,Jika Hati dan otak tidak sinkron.<br>Mau minta pendapatnya,siapa tau di sini ada yg bisa membaca mimik Tubuh manusia terutama (Wajah atau muka)"
@ilyanmardhani04,2024-01-07T22:46:53Z,2024-01-07T22:46:53Z,0,Amin kan 1 saja dulu....
@kamarawan7,2024-01-07T22:46:06Z,2024-01-07T22:46:06Z,0,Kok setuju terus dengan pak ganjar .. haduh gimana ini pak Prabowo . 🤦🤦🤦
@HambaAllah-uu9gv,2024-01-07T22:45:45Z,2024-01-07T22:45:45Z,0,"Debat wapres nanti , harusnya 1 mik dan tak ada mik lain atau micropun , jadilah awal2 yg jujur , dari situlah kejujuran akan berkesinambungan terys menerus, salam akal  sehat ,bangsa yg besar, pemimpin harus jujur amanah dan cerdas, sekaki lagi, salam akal sehat"
@petualangansebelumhujan,2024-01-07T22:45:31Z,2024-01-07T22:45:31Z,0,Nyerang-nyerang di balikin malah baper 😂 ga mau salaman lagi. 😂
@Marpi1503,2024-01-07T22:44:52Z,2024-01-07T22:44:52Z,0,apaan tidak ada pertanyaan? wkwkwk takut ya ditanya?
@ainulyaqin5787,2024-01-07T22:44:47Z,2024-01-07T22:44:47Z,0,Liat prabowo koq kasian ya..
@lispimelalestari489,2024-01-07T22:44:43Z,2024-01-07T22:44:43Z,1,"Wowo orangnya ga suka di kritik, Dikritik emosian mulu , bahaya pemimpin begini.. menyepelihin etik.. pantesan haram mk aja di hantam terus. 😂😂😂. Tiap orang ngomong di selah mulu hahha"
@yoelchristian6332,2024-01-07T22:44:37Z,2024-01-07T22:44:37Z,17,"Adem bgt liat Timses disini bertukar pikiran dan pendapat, ga saling serang kyk acara debat sebelumnya."
@marletboy,2024-01-07T22:44:32Z,2024-01-07T22:44:32Z,0,habis nonton debat ini memutuskan untuk memilih 03
@marletboy,2024-01-07T22:44:25Z,2024-01-07T22:44:25Z,1,habis nonton debat ini memutuskan untuk memilih 02
@marletboy,2024-01-07T22:44:15Z,2024-01-07T22:44:15Z,62,habis nonton debat ini memutuskan untuk memilih 01
@yudhiprimasto630,2024-01-07T22:43:18Z,2024-01-07T22:43:18Z,0,ganjar tampil luar biasa hari ini dari pada debat pertama
@fahmicell,2024-01-07T22:42:44Z,2024-01-07T22:42:44Z,0,siapa saja presiden nya ttp aja rakyat mau kerja ttp harus d jegal calo...
@rhefayw7646,2024-01-07T22:42:03Z,2024-01-07T22:42:12Z,0,Sebutkan salah satu prestasi anies
@TaufikHidayat-uc9dc,2024-01-07T22:42:00Z,2024-01-07T22:42:00Z,0,Anis mahhh pintrnya ngomong tapi faita dan yata kayak bottttttt😂
@enisititurmiasih8003,2024-01-07T22:41:45Z,2024-01-07T22:41:45Z,0,Anies rasyid baswedan.....❤
@chandrar417,2024-01-07T22:41:30Z,2024-01-07T22:41:30Z,0,Orang yang nyerang pribadi tanda nya dia memang sedang takut melawan orang tersebut
@lispimelalestari489,2024-01-07T22:41:19Z,2024-01-07T22:41:19Z,2,"Wowo ga nyambung, padahan tema ini adalah kerjaannya dia seharusnya dia lebih menguasai. Malah ga nyambung bikin bingung.. 😂😂"
@hadisurahman7170,2024-01-07T22:41:14Z,2024-01-07T22:41:14Z,128,"Setelah debat semalam jadi tau kualitas kinerja kementrian pertahanan negara Indonesia<br>Banyak data dan informasi baru mengenai dunia pertahanan Terutama terkait Kesejahteraan para TNI, semoga Indonesia diberikan pemimpin yang baik, adil, dan bisa memakmurkan rakyat nya"
@Bambangsugening7920,2024-01-07T22:40:52Z,2024-01-07T22:40:52Z,2,"Pak Ganjar kirain bakalan cari aman, ternyata bikin babak belur Pak Prabowo di akhir2."
@muhammadramdan4430,2024-01-07T22:40:09Z,2024-01-07T22:40:09Z,2,Prabowo ajurrr😂
@diahmardiyah2346,2024-01-07T22:39:53Z,2024-01-07T22:39:53Z,3,"Semoga Amin dikaruniakan kemudahan dan kelancaran dalam menjalani ikhtiar proses Pilpres dan Pileg, semoga Allah ijinkan, takdir kan dan ridhoi AMIN menjadi  Presiden dan Wapres dan semua partai pendukungnya mendapat perolehan suara maksimal th. 2024-2029 sehingga terwujud keadilan dan kesejahteraan bagi seluruh rakyat Indonesia dan bermartabat dimata dunia. Amin Ya Mujibasailin."
@jongozh6456,2024-01-07T22:39:31Z,2024-01-07T22:39:31Z,0,Bkn yg ahli ngomong pandai debat. Yg kelihatanya tulus&amp;ikhlas sj lah...✌️
@josuapardamean4872,2024-01-07T22:38:54Z,2024-01-07T22:38:54Z,0,Penonton susah banget di bilangin...
@tuminivida3542,2024-01-07T22:37:42Z,2024-01-07T22:37:42Z,1,Ganjar lupa masalah Boyolalli dia jg gak liat data asal omong wkwkkw
@prodence9563,2024-01-07T22:37:02Z,2024-01-07T22:37:02Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=10680"">2:58:00</a> wowo sukanya berkelit, jawab tinggal jawab malah penginya ngomong diluar acara  debat, kan skarang udah dikasih panggung, knapa ga menanggapi ,malah berkelit terus"
@Kaltimsloter,2024-01-07T22:36:50Z,2024-01-07T22:36:50Z,0,Bowo lawak
@sholehfals3868,2024-01-07T22:34:56Z,2024-01-07T22:34:56Z,2,"Indonesia butuh presiden yg lebih baik dari Jokowi,<br>Masa kalian mau pilih orang yang berkali² dikalahkan jokowi 😂😂<br><a href=""http://www.youtube.com/results?search_query=%23ganjarmahfud"">#GanjarMahfud</a><br><a href=""http://www.youtube.com/results?search_query=%23ganjarmvp"">#GanjarMvp</a><br><a href=""http://www.youtube.com/results?search_query=%23gama2024"">#Gama2024</a>"
@superglad428,2024-01-07T22:34:05Z,2024-01-07T22:34:05Z,0,Bener kan ? GOLPUT ❤
@muhlisfathurrahman4850,2024-01-07T22:33:38Z,2024-01-07T22:33:38Z,0,"<a href=""https://www.youtube.com/watch?v=Sbjsg3AFx00&amp;t=13530"">3:45:30</a>"
@jsxpro1166,2024-01-07T22:33:36Z,2024-01-07T22:33:36Z,0,gemoy ternyata tdk segemoy kenyataannya kasian TKNnya sdh berupaya sekuat tenaga agar menutupi emosi bowo dg narasi gemoy
@aidho,2024-01-07T22:33:28Z,2024-01-07T22:33:28Z,0,Anis bisa apa? Bisa ngomong doang wkwk
@suezmax,2024-01-07T22:33:06Z,2024-01-07T22:33:06Z,1,"Saya ngerasa 2 paslon bicaranya pakai data dan fakta, tidak emosional, dan tidak reaktif. namun 1 paslon respon nya banyakan normatif, tidak pakai data dan cenderung emosi, apa saya aja yg mikirnya begitu ?"
@nengsiti1962,2024-01-07T22:32:51Z,2024-01-07T22:32:51Z,0,Makanan sehari hari 02 malah ke makan 01&amp; 03 wowo keselepet ganjar dan anis😂😂😂
@ricojuliandresaragih9139,2024-01-07T22:32:11Z,2024-01-07T22:32:11Z,0,"Anissssssssss ,aamiinnn ❤"
@embunbening7743,2024-01-07T22:31:55Z,2024-01-07T22:31:55Z,0,"Kalo soal bicara, soal ngomong ya Emang Anis jagonya. Tapi kinerja kan bukan cuma tentang omongan, tentang teori dan rencana-rencana matang. Kalijodo aja yg udah ditata Ahok diobrak-abrik sama Anis. Seperti gengsi melanjutkan kepemimpinan orang terdahulu jadi malah kepemimpinannya maaf &quot;amburadul&quot;"
@aybeu92,2024-01-07T22:30:31Z,2024-01-07T22:30:31Z,0,lebih 100% yakin saya memilih pak Anis Rasyid Baswedan👍
@tokoanda-vq5qh,2024-01-07T22:30:27Z,2024-01-07T22:30:27Z,0,"- 1&amp;3 Umpan dan smash<br>- 2 mumet, bingung, klagep2😂<br>Tinggal 1&amp;3 yg layak..<br>Tunggu s/d debat 4-5 untuk penentuan 1 ato 3 yg harus dicoblos😊."
@agentakoncoro5260,2024-01-07T22:29:45Z,2024-01-07T22:29:45Z,1,Makin kesini makin Anies ❤❤❤❤
@cyberbrayy2566,2024-01-07T22:29:15Z,2024-01-07T22:29:15Z,1,Anis ngawur cuma bisa menyerang personal saja sementara isi retorika nya kosong😂 penuh sama angan2😂😂😂
@ngabanichannel,2024-01-07T22:28:24Z,2024-01-07T22:28:24Z,2,Mudah mudahan pemilunya nanti jujur dan adil dan menghasilkan pemimpin yang baik mengayomi masyarakat menjadikan Indonesia lebih maju dan sejahtera<br>Aamiin
@kamalfarobi2920,2024-01-07T22:28:21Z,2024-01-07T22:28:21Z,0,"Tapi sepertinya ini salah deh karena dengan mudahnya jawab data anda keliru ini rahasia negara, mending Debat presiden dibubarin gak ada gunanaya.<br>Pesawat Terkuat Saat Ini<br>F-22 Raptor AS Rp 2,2 Triliun<br>F-35 Lightning AS/Israel Rp 1,7 Triliun<br>Eurofighter Typhoon Jerman Rp 1,4 Triliun<br>Fakta : Pak Prabowo di 2023 belanja 12 Pesawat Bekas 2005 Tipe Mirage dengan harga Rp 11,83 Triliun"
@NawangrindGunrindu,2024-01-07T22:28:11Z,2024-01-07T22:28:11Z,1,Anis bacooot
@SSCchannel,2024-01-07T22:25:36Z,2024-01-07T22:25:36Z,0,"Senjata Indonesia kurang karena pembuat senjata ilegal di Indonesia yang saya kira sudah bagus eh malah di tangkap bukannya di gandeng 😢 ya gini jadinya negara Indonesia harus beli sana beli sini bahkan beli bekas hadeh... Ayo lah gimana mau maju kalo kreativitas bukannya di dukung eh malah di takut² akan hukum dan di tangkapi, orang kreatif jadi kehilangan ide ide cemerlangnya karena takut akan hukuman"
